action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
,,HELIX,,Regulatory Affairs,,,RA-014,login,,,Tyrone Miller,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 08:09:00
,,Quality Compliance,,Regulatory Affairs,,,RA-021,login,,,Angela Ramirez,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 08:09:00
,,Quality Compliance,,Regulatory Affairs,,,RA-024,login,,,Kathleen Hill,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 08:09:00
,,Recruiting,,Human Resources,,,HR-006,login,,,Bruce Hurley,Boston,,,Human Resources Specialist,Restricted,,,2026-01-08 08:09:00
,,Clinical Support,,Research,,,RS-010,login,,,Michelle Jones,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:10:00
,,Clinical Support,,Research,,,RS-036,login,,,Travis Bradley,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:10:00
,,Analytical Chemistry,,Research,,,RS-041,login,,,George Knight,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:10:00
,,HELIX,,Research,,,RS-083,login,,,Brandy Armstrong,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:10:00
,,Analytical Chemistry,,Research,,,RS-103,login,,,Timothy Huynh,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:10:00
,,Recruiting,,Human Resources,,,HR-016,login,,,William Simmons,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-08 08:10:00
,,Endpoint Security,,Information Technology,,,IT-019,login,,,Susan Greene,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:10:00
,,Clinical Support,,Research,,,RS-022,login,,,Timothy James,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:11:00
,,Biomarker Discovery,,Research,,,RS-048,login,,,Kevin Bates,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:11:00
,,Analytical Chemistry,,Research,,,RS-113,login,,,Jordan Williams,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:11:00
,,Analytical Chemistry,,Research,,,RS-115,login,,,Julie Townsend,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:11:00
,,Biomarker Discovery,,Research,,,RS-124,login,,,Kayla Knapp,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:11:00
,,HELIX,,Regulatory Affairs,,,RA-013,login,,,William Powell,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 08:11:00
,,Recruiting,,Human Resources,,,HR-004,login,,,Lisa Stevens,Boston,,,Human Resources Specialist,Restricted,,,2026-01-08 08:11:00
,,Recruiting,,Human Resources,,,HR-014,login,,,Tina Lewis,Boston,,,Human Resources Specialist,Restricted,,,2026-01-08 08:11:00
,,Infrastructure,,Information Technology,,,IT-031,login,,,Rachael Bullock,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:11:00
,,Identity Modernization,,Information Technology,,,IT-035,login,,,Carrie Mays,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:11:00
,,Analytical Chemistry,,Research,,,RS-053,login,,,Jason Robinson,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:12:00
,,HELIX,,Research,,,RS-082,login,,,Jermaine Ramirez,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:12:00
,,HELIX,,Research,,,RS-104,login,,,Cindy Odonnell,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:12:00
,,Analytical Chemistry,,Research,,,RS-110,login,,,Diane Brown,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:12:00
,,Clinical Support,,Research,,,RS-132,login,,,Jeanette Ibarra,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:12:00
,,HELIX,,Regulatory Affairs,,,RA-005,login,,,Tracy Anderson,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 08:12:00
,,Recruiting,,Human Resources,,,HR-015,login,,,Nicholas Valenzuela,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-08 08:12:00
,,Biomarker Discovery,,Research,,,RS-039,login,,,Carol Richmond,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:13:00
,,Clinical Support,,Research,,,RS-126,login,,,Kayla Brown,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:13:00
,,HELIX,,Research,,,RS-129,login,,,Deborah Bradley,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:13:00
,,Benefits,,Human Resources,,,HR-019,login,,,Jeremiah Horton,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-08 08:13:00
,,Infrastructure,,Information Technology,,,IT-018,login,,,Samantha Jackson,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:13:00
,,Analytical Chemistry,,Research,,,RS-058,login,,,Cynthia Kennedy,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:14:00
,,HELIX,,Research,,,RS-120,login,,,Thomas Perez,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:14:00
,,Analytical Chemistry,,Research,,,RS-122,login,,,Sarah Owens,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:14:00
,,Recruiting,,Human Resources,,,HR-002,login,,,Susan Carrillo,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-08 08:14:00
,,Analytical Chemistry,,Research,,,RS-021,login,,,Leslie Alvarez,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:15:00
,,Biomarker Discovery,,Research,,,RS-068,login,,,Joshua Wheeler,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:15:00
,,Biomarker Discovery,,Research,,,RS-076,login,,,Tracy Alvarez,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:15:00
,,Clinical Support,,Research,,,RS-105,login,,,David Mason,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:15:00
,,HELIX,,Research,,,RS-125,login,,,Elizabeth Hampton,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:15:00
,,Analytical Chemistry,,Research,,,RS-128,login,,,Katrina Murray,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:15:00
,,Quality Compliance,,Regulatory Affairs,,,RA-020,login,,,Krista Hurst,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 08:15:00
,,Learning & Development,,Human Resources,,,HR-003,login,,,Cody Carlson,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-08 08:15:00
,,HELIX,,Research,,,RS-100,login,,,Barbara Barnett,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:16:00
,,HELIX,,Research,,,RS-116,login,,,Renee Hudson,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:16:00
,,Biomarker Discovery,,Research,,,RS-028,login,,,Leslie Anderson,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:17:00
,,Analytical Chemistry,,Research,,,RS-088,login,,,Spencer Aguilar,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:17:00
,,Biomarker Discovery,,Research,,,RS-133,login,,,Melissa French,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:17:00
,,Clinical Support,,Research,,,RS-138,login,,,Austin Lopez,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:17:00
,,HELIX,,Research,,,RS-081,login,,,James Davis,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:18:00
,,Clinical Support,,Research,,,RS-009,login,,,Ann Garrison,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:19:00
,,HELIX,,Research,,,RS-067,login,,,Christina Hester,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:19:00
,,Learning & Development,,Human Resources,,,HR-010,login,,,Julia Solomon,Boston,,,Human Resources Specialist,Restricted,,,2026-01-08 08:19:00
,,Clinical Support,,Research,,,RS-015,login,,,Carla Wade,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:20:00
,,Recruiting,,Human Resources,,,HR-001,login,,,Michael Wilson,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-08 08:20:00
,,Learning & Development,,Human Resources,,,HR-009,login,,,Sharon Wilson,Boston,,,Human Resources Specialist,Restricted,,,2026-01-08 08:20:00
,,HELIX,,Research,,,RS-014,login,,,Tammy Castaneda,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:21:00
,,Clinical Support,,Research,,,RS-024,login,,,Nicole Warner,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:21:00
,,Clinical Support,,Research,,,RS-037,login,,,Karen Shaw,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:22:00
,,HELIX,,Research,,,RS-044,login,,,Mary Cisneros,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:22:00
,,Analytical Chemistry,,Research,,,RS-056,login,,,David Keller,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:22:00
,,Biomarker Discovery,,Research,,,RS-084,login,,,Robert Wilson,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:22:00
,,Clinical Support,,Research,,,RS-089,login,,,Sandra Ramos,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:22:00
,,Biomarker Discovery,,Research,,,RS-029,login,,,John Mcdonald,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:23:00
,,Analytical Chemistry,,Research,,,RS-050,login,,,Rhonda Wallace,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:23:00
,,Analytical Chemistry,,Research,,,RS-006,login,,,Jennifer Lewis,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:24:00
,,Clinical Support,,Research,,,RS-040,login,,,Sara Klein,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:24:00
,,Clinical Support,,Research,,,RS-061,login,,,Laura Lucas,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:24:00
,,HELIX,,Research,,,RS-070,login,,,Melanie Williams,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:24:00
,,Analytical Chemistry,,Research,,,RS-091,login,,,Amy Thompson,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:24:00
,,Analytical Chemistry,,Research,,,RS-099,login,,,Barbara Orr,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:24:00
,,Endpoint Security,,Information Technology,,,IT-006,login,,,Donald Gill,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:24:00
,,Biomarker Discovery,,Research,,,RS-001,login,,,Susan Young,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:25:00
,,Analytical Chemistry,,Research,,,RS-007,login,,,Christopher Lang,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:25:00
,,Analytical Chemistry,,Research,,,RS-012,login,,,Monica Martin,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:25:00
,,HELIX,,Research,,,RS-073,login,,,Victoria Wallace,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:25:00
,,Analytical Chemistry,,Research,,,RS-077,login,,,Maria Hopkins,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:25:00
,,Clinical Support,,Research,,,RS-101,login,,,Amber Gomez,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:25:00
,,Clinical Support,,Research,,,RS-106,login,,,Dana Parker,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:25:00
,,Clinical Support,,Research,,,RS-114,login,,,Ashley Maxwell,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:25:00
,,Analytical Chemistry,,Research,,,RS-117,login,,,Jamie Ochoa,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:25:00
,,HELIX,,Research,,,RS-136,login,,,Steven Roth,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:25:00
,,Biomarker Discovery,,Research,,,RS-019,login,,,Victoria Floyd,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:26:00
,,Biomarker Discovery,,Research,,,RS-135,login,,,Zachary Obrien,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:26:00
,,HELIX,,Research,,,RS-059,login,,,Madeline Nolan,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:27:00
,,Biomarker Discovery,,Research,,,RS-098,login,,,Janet Rodriguez,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:27:00
,,Identity Modernization,,Information Technology,,,IT-005,login,,,Tamara Pacheco,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:27:00
,,Infrastructure,,Information Technology,,,IT-017,login,,,Jonathan May,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:27:00
,,Biomarker Discovery,,Research,,,RS-087,login,,,Donna Allen,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:28:00
,,HELIX,,Research,,,RS-095,login,,,Melinda Payne,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:28:00
,,Analytical Chemistry,,Research,,,RS-137,login,,,Alexandria Bishop,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:28:00
,,Biomarker Discovery,,Research,,,RS-034,login,,,Tonya Davis,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:29:00
,,Analytical Chemistry,,Research,,,RS-075,login,,,Paula Schwartz,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:29:00
,,HELIX,,Research,,,RS-121,login,,,Doris Phillips,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:29:00
,,Endpoint Security,,Information Technology,,,IT-012,login,,,Travis Davies,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:29:00
,,Clinical Support,,Research,,,RS-032,login,,,Michael Sanders,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:30:00
,,Analytical Chemistry,,Research,,,RS-064,login,,,Ricky Moore,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:30:00
,,Analytical Chemistry,,Research,,,RS-004,login,,,Mario Hammond,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:31:00
,,HELIX,,Research,,,RS-066,login,,,Rachael Hayes,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:31:00
,,Clinical Support,,Research,,,RS-096,login,,,Luke Young,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:31:00
,,HELIX,,Research,,,RS-107,login,,,Katie Hooper,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:31:00
,,Biomarker Discovery,,Research,,,RS-109,login,,,Margaret Marsh,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:31:00
,,Cloud Migration,,Information Technology,,,IT-009,login,,,Nicholas Stein,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:31:00
,,HELIX,,Research,,,RS-063,login,,,Anthony May,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:32:00
,,Biomarker Discovery,,Research,,,RS-026,login,,,Julie Patton,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:33:00
,,Biomarker Discovery,,Research,,,RS-043,login,,,Kenneth Holland,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:33:00
,,Biomarker Discovery,,Research,,,RS-078,login,,,Christina Lee,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:33:00
,,HELIX,,Research,,,RS-090,login,,,Brianna Davis,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:33:00
,,Biomarker Discovery,,Research,,,RS-092,login,,,Johnny Santana,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:33:00
,,Biomarker Discovery,,Research,,,RS-111,login,,,Michael Bryant,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:33:00
,,Biomarker Discovery,,Research,,,RS-123,login,,,Maria Mendez,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:33:00
,,HELIX,,Research,,,RS-013,login,,,Timothy Gardner,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 08:34:00
,,Analytical Chemistry,,Research,,,RS-060,login,,,Rebecca Johnson,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:34:00
,,Biomarker Discovery,,Research,,,RS-079,login,,,Anthony Mooney,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:34:00
,,Clinical Support,,Research,,,RS-140,login,,,Miguel Bowers,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:34:00
,,Endpoint Security,,Information Technology,,,IT-023,login,,,Daniel Diaz,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:34:00
,,Clinical Support,,Research,,,RS-065,login,,,Carol Brooks,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 08:35:00
,,Cloud Migration,,Information Technology,,,IT-027,login,,,Rodney Blackburn,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:35:00
,,Endpoint Security,,Information Technology,,,IT-016,login,,,Sean Ellis,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:37:00
,,Cloud Migration,,Information Technology,,,IT-024,login,,,Aaron Potter,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:39:00
,,Infrastructure,,Information Technology,,,IT-033,login,,,Amy Zamora,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:39:00
,,Corporate Strategy,,Executive Leadership,,,EX-003,login,,,Steven Powers,Tucson,,,Executive Leadership,Trade Secret,,,2026-01-08 08:42:00
,,Cloud Migration,,Information Technology,,,IT-001,login,,,Joshua Blake,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:43:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-091,file_access,HELIX_Regulatory_Briefing_Package.docx,,Amy Thompson,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 08:45:00
Review Group Membership,,Identity Modernization,,Information Technology,,,IT-004,identity_management,,,Edward Schmitt,Tucson,,Research Scientists Security Group,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-08 08:45:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-032,file_access,GP217_Sample_Tracking_Record.csv,,Michael Sanders,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 08:46:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-099,file_access,GP217_Sample_Tracking_Record.csv,,Barbara Orr,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 08:46:00
Update,,Learning & Development,,Human Resources,,Employee Record Update,HR-010,employee_record_update,Employee_Record_Update.pdf,,Julia Solomon,Boston,,Employee Profile HR-2041,Human Resources Specialist,Restricted,,HRIS,2026-01-08 08:47:00
,,Cloud Migration,,Information Technology,,,IT-015,login,,,Todd Reed,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:47:00
Send,,Analytical Chemistry,,Research,,,RS-012,teams_message,,,Monica Martin,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 08:48:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-040,file_access,GP217_Sample_Tracking_Record.csv,,Sara Klein,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 08:48:00
Calibrate,,HELIX,,Research,,,LT-019,instrument_use,,Centrifuge-03,James Galloway,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-08 08:48:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-041,file_access,HELIX_Regulatory_Briefing_Package.docx,,George Knight,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 08:49:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-100,file_access,GP217_Assay_Results.csv,,Barbara Barnett,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-08 08:49:00
,,Cloud Migration,,Information Technology,,,IT-010,login,,,Brenda Malone,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:49:00
Review Group Membership,,Cloud Migration,,Information Technology,,,IT-010,identity_management,,,Brenda Malone,Boston,,Research Scientists Security Group,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-08 08:49:00
,,Endpoint Security,,Information Technology,,,IT-014,login,,,Jennifer Clark,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:49:00
Calibrate,,Laboratory Operations,,Research,,,LT-011,instrument_use,,Centrifuge-03,Leslie Mejia,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-08 08:50:00
Send,,Learning & Development,,Human Resources,,,HR-024,teams_message,,,Jason George,Tucson,Finance,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-08 08:50:00
,,Identity Modernization,,Information Technology,,,IT-011,login,,,Kristen Richard,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-08 08:50:00
Send,,Payroll,,Finance,,,FA-035,teams_message,,,Christopher Patterson,Tucson,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-08 08:51:00
Approve,,Corporate Strategy,,Executive Leadership,,,EX-003,approval,,,Steven Powers,Tucson,,Capital Expenditure Request,Executive Leadership,Trade Secret,Approved,Executive Approval Portal,2026-01-08 08:51:00
Update,,Sample Processing,,Research,,,LT-026,record_update,,,Robin Wood,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-08 08:52:00
