action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
,,HELIX,,Regulatory Affairs,,,RA-011,login,,,Crystal Griffin,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 08:08:00
,,HELIX,,Regulatory Affairs,,,RA-027,login,,,Jeffrey Ellison,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 08:08:00
,,FDA Submission,,Regulatory Affairs,,,RA-040,login,,,Kristen Oneal,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 08:08:00
,,Recruiting,,Human Resources,,,HR-004,login,,,Lisa Stevens,Boston,,,Human Resources Specialist,Restricted,,,2026-01-05 08:08:00
,,Biomarker Discovery,,Research,,,RS-011,login,,,Jon Roberts,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:09:00
,,Biomarker Discovery,,Research,,,RS-026,login,,,Julie Patton,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:09:00
,,Clinical Support,,Research,,,RS-065,login,,,Carol Brooks,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:09:00
,,Recruiting,,Human Resources,,,HR-014,login,,,Tina Lewis,Boston,,,Human Resources Specialist,Restricted,,,2026-01-05 08:09:00
,,Recruiting,,Human Resources,,,HR-015,login,,,Nicholas Valenzuela,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-05 08:09:00
,,Technology Modernization,,Executive Leadership,,,EX-009,login,,,Abigail Garcia,Tucson,,,Executive Leadership,Trade Secret,,,2026-01-05 08:09:00
,,Analytical Chemistry,,Research,,,RS-012,login,,,Monica Martin,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:10:00
,,Analytical Chemistry,,Research,,,RS-041,login,,,George Knight,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:10:00
,,Biomarker Discovery,,Research,,,RS-047,login,,,Jamie Brooks,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:10:00
,,Analytical Chemistry,,Research,,,RS-053,login,,,Jason Robinson,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:10:00
,,Biomarker Discovery,,Research,,,RS-055,login,,,Kelly Wallace,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:10:00
,,HELIX,,Research,,,RS-073,login,,,Victoria Wallace,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:10:00
,,Biomarker Discovery,,Research,,,RS-139,login,,,Timothy Rivas,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:10:00
,,HELIX,,Regulatory Affairs,,,RA-016,login,,,Mathew Patel,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 08:10:00
,,Biomarker Discovery,,Research,,,RS-048,login,,,Kevin Bates,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:11:00
,,Analytical Chemistry,,Research,,,RS-093,login,,,Tamara Mcgee,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:11:00
,,HELIX,,Research,,,RS-136,login,,,Steven Roth,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:11:00
,,Quality Compliance,,Regulatory Affairs,,,RA-009,login,,,Valerie Cole,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 08:11:00
,,Quality Compliance,,Regulatory Affairs,,,RA-017,login,,,Michael Gutierrez,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 08:11:00
,,Learning & Development,,Human Resources,,,HR-024,login,,,Jason George,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-05 08:11:00
,,Clinical Support,,Research,,,RS-015,login,,,Carla Wade,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:12:00
,,Clinical Support,,Research,,,RS-023,login,,,Karen Lynch,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:12:00
,,Biomarker Discovery,,Research,,,RS-039,login,,,Carol Richmond,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:12:00
,,Analytical Chemistry,,Research,,,RS-060,login,,,Rebecca Johnson,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:12:00
,,Clinical Support,,Research,,,RS-101,login,,,Amber Gomez,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:12:00
,,Clinical Support,,Research,,,RS-132,login,,,Jeanette Ibarra,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:12:00
,,Quality Compliance,,Regulatory Affairs,,,RA-032,login,,,Donald Perez,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 08:13:00
,,Learning & Development,,Human Resources,,,HR-007,login,,,Holly Johns,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-05 08:13:00
,,HELIX,,Research,,,RS-081,login,,,James Davis,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:14:00
,,HELIX,,Research,,,RS-100,login,,,Barbara Barnett,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:14:00
,,FDA Submission,,Regulatory Affairs,,,RA-007,login,,,Roger Frederick,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 08:14:00
,,HELIX,,Regulatory Affairs,,,RA-013,login,,,William Powell,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 08:14:00
,,Quality Compliance,,Regulatory Affairs,,,RA-025,login,,,Gail Garcia,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 08:14:00
,,HELIX,,Regulatory Affairs,,,RA-026,login,,,Dale Vaughn,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 08:14:00
,,Benefits,,Human Resources,,,HR-011,login,,,Carrie Rodriguez,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-05 08:14:00
,,Analytical Chemistry,,Research,,,RS-008,login,,,Keith Miller,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:15:00
,,Clinical Support,,Research,,,RS-017,login,,,Emily Ortiz,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:15:00
,,HELIX,,Research,,,RS-095,login,,,Melinda Payne,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:15:00
,,FDA Submission,,Regulatory Affairs,,,RA-010,login,,,Jeffrey Briggs,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-05 08:15:00
,,Recruiting,,Human Resources,,,HR-008,login,,,Laura Middleton,Boston,,,Human Resources Specialist,Restricted,,,2026-01-05 08:15:00
,,Recruiting,,Human Resources,,,HR-022,login,,,Gregory Guerrero,Boston,,,Human Resources Specialist,Restricted,,,2026-01-05 08:15:00
,,HELIX,,Research,,,RS-027,login,,,Michelle Munoz,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:16:00
,,Biomarker Discovery,,Research,,,RS-112,login,,,Tracie Smith,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:16:00
,,Clinical Support,,Research,,,RS-024,login,,,Nicole Warner,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:17:00
,,HELIX,,Research,,,RS-046,login,,,Angelica Sullivan,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:17:00
,,Clinical Support,,Research,,,RS-127,login,,,Robin Wise,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:18:00
,,Learning & Development,,Human Resources,,,HR-012,login,,,Angela Vazquez,Boston,,,Human Resources Specialist,Restricted,,,2026-01-05 08:18:00
,,Benefits,,Human Resources,,,HR-013,login,,,Alexa Sanders,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-05 08:18:00
,,Identity Modernization,,Information Technology,,,IT-029,login,,,Sarah Aguilar,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-05 08:18:00
,,HELIX,,Research,,,RS-082,login,,,Jermaine Ramirez,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:19:00
,,Clinical Support,,Research,,,RS-138,login,,,Austin Lopez,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:19:00
,,Recruiting,,Human Resources,,,HR-016,login,,,William Simmons,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-05 08:19:00
,,Biomarker Discovery,,Research,,,RS-005,login,,,Roger Silva,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:20:00
,,HELIX,,Research,,,RS-014,login,,,Tammy Castaneda,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:20:00
,,HELIX,,Research,,,RS-130,login,,,Joseph Wood,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:20:00
,,Recruiting,,Human Resources,,,HR-023,login,,,Louis Crawford,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-05 08:20:00
,,HELIX,,Research,,,RS-062,login,,,Christian Curry,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:21:00
,,Clinical Support,,Research,,,RS-069,login,,,Karen Mooney,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:21:00
,,Analytical Chemistry,,Research,,,RS-077,login,,,Maria Hopkins,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:21:00
,,HELIX,,Research,,,RS-104,login,,,Cindy Odonnell,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:21:00
,,Biomarker Discovery,,Research,,,RS-134,login,,,Stephen Duffy,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:21:00
,,Clinical Support,,Research,,,RS-105,login,,,David Mason,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:22:00
,,HELIX,,Research,,,RS-013,login,,,Timothy Gardner,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:23:00
,,Clinical Support,,Research,,,RS-018,login,,,Linda Smith,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:23:00
,,Clinical Support,,Research,,,RS-033,login,,,James Rosario,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:23:00
,,Clinical Support,,Research,,,RS-036,login,,,Travis Bradley,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:23:00
,,HELIX,,Research,,,RS-066,login,,,Rachael Hayes,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:23:00
,,Biomarker Discovery,,Research,,,RS-135,login,,,Zachary Obrien,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:23:00
,,Identity Modernization,,Information Technology,,,IT-005,login,,,Tamara Pacheco,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-05 08:23:00
,,HELIX,,Research,,,RS-044,login,,,Mary Cisneros,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:24:00
,,HELIX,,Research,,,RS-090,login,,,Brianna Davis,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:24:00
,,Analytical Chemistry,,Research,,,RS-122,login,,,Sarah Owens,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:24:00
,,Biomarker Discovery,,Research,,,RS-133,login,,,Melissa French,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:24:00
,,Analytical Chemistry,,Research,,,RS-007,login,,,Christopher Lang,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:25:00
,,Biomarker Discovery,,Research,,,RS-025,login,,,Justin Lee,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:25:00
,,Clinical Support,,Research,,,RS-106,login,,,Dana Parker,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:25:00
,,Clinical Support,,Research,,,RS-126,login,,,Kayla Brown,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:25:00
,,HELIX,,Research,,,RS-129,login,,,Deborah Bradley,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:25:00
,,HELIX,,Research,,,RS-067,login,,,Christina Hester,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:26:00
,,Biomarker Discovery,,Research,,,RS-087,login,,,Donna Allen,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:26:00
,,Biomarker Discovery,,Research,,,RS-092,login,,,Johnny Santana,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:26:00
,,HELIX,,Research,,,RS-108,login,,,Joe Powell,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:26:00
,,HELIX,,Research,,,RS-125,login,,,Elizabeth Hampton,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:26:00
,,Cloud Migration,,Information Technology,,,IT-007,login,,,Sherry Jones,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-05 08:26:00
,,Technology Modernization,,Executive Leadership,,,EX-007,login,,,Mark Hernandez,Boston,,,Executive Leadership,Trade Secret,,,2026-01-05 08:26:00
,,Clinical Support,,Research,,,RS-054,login,,,Chelsea Vega,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:27:00
,,Clinical Support,,Research,,,RS-061,login,,,Laura Lucas,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:27:00
,,Analytical Chemistry,,Research,,,RS-103,login,,,Timothy Huynh,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:27:00
,,Biomarker Discovery,,Research,,,RS-111,login,,,Michael Bryant,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:27:00
,,Analytical Chemistry,,Research,,,RS-113,login,,,Jordan Williams,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:27:00
,,Analytical Chemistry,,Research,,,RS-049,login,,,Jorge Stephens,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:28:00
,,HELIX,,Research,,,RS-063,login,,,Anthony May,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:28:00
,,Clinical Support,,Research,,,RS-089,login,,,Sandra Ramos,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:28:00
,,Clinical Support,,Research,,,RS-009,login,,,Ann Garrison,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:29:00
,,Biomarker Discovery,,Research,,,RS-068,login,,,Joshua Wheeler,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:29:00
,,Analytical Chemistry,,Research,,,RS-006,login,,,Jennifer Lewis,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:30:00
,,Clinical Support,,Research,,,RS-010,login,,,Michelle Jones,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:30:00
,,Analytical Chemistry,,Research,,,RS-052,login,,,Abigail Hayes,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:30:00
,,Analytical Chemistry,,Research,,,RS-058,login,,,Cynthia Kennedy,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:30:00
,,Analytical Chemistry,,Research,,,RS-086,login,,,Marie Wright,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:30:00
,,Analytical Chemistry,,Research,,,RS-117,login,,,Jamie Ochoa,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:30:00
,,Analytical Chemistry,,Research,,,RS-031,login,,,Jason Crawford,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:31:00
,,Biomarker Discovery,,Research,,,RS-123,login,,,Maria Mendez,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:31:00
,,Biomarker Discovery,,Research,,,RS-034,login,,,Tonya Davis,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:32:00
,,HELIX,,Research,,,RS-059,login,,,Madeline Nolan,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:32:00
,,Clinical Support,,Research,,,RS-085,login,,,Antonio Guerra,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:32:00
,,Clinical Support,,Research,,,RS-094,login,,,Randy House,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:32:00
,,HELIX,,Research,,,RS-120,login,,,Thomas Perez,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:32:00
,,Biomarker Discovery,,Research,,,RS-076,login,,,Tracy Alvarez,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:33:00
,,Biomarker Discovery,,Research,,,RS-098,login,,,Janet Rodriguez,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:33:00
,,Analytical Chemistry,,Research,,,RS-099,login,,,Barbara Orr,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:33:00
,,Analytical Chemistry,,Research,,,RS-131,login,,,Adam Montgomery,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:33:00
,,Infrastructure,,Information Technology,,,IT-031,login,,,Rachael Bullock,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-05 08:33:00
,,Biomarker Discovery,,Research,,,RS-028,login,,,Leslie Anderson,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:34:00
,,Biomarker Discovery,,Research,,,RS-029,login,,,John Mcdonald,Boston,,,Research Scientist,Trade Secret,,,2026-01-05 08:35:00
,,HELIX,,Research,,,RS-107,login,,,Katie Hooper,Tucson,,,Research Scientist,Trade Secret,,,2026-01-05 08:35:00
,,Infrastructure,,Information Technology,,,IT-008,login,,,Mark Davis,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-05 08:43:00
,,Cloud Migration,,Information Technology,,,IT-001,login,,,Joshua Blake,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-05 08:44:00
,,Infrastructure,,Information Technology,,,IT-002,login,,,Kelly Chan,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-05 08:44:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-073,file_access,HELIX_Regulatory_Briefing_Package.docx,,Victoria Wallace,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 08:45:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-091,file_access,GP217_Sample_Tracking_Record.csv,,Amy Thompson,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 08:45:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-110,file_access,GP217_Sample_Tracking_Record.csv,,Diane Brown,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 08:45:00
Send,,HELIX,,Research,,,LT-025,teams_message,,,Lauren Oconnell,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 08:45:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-020,teams_message,,,Krista Hurst,Boston,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 08:45:00
,,Cloud Migration,,Information Technology,,,IT-027,backup_check,,,Rodney Blackburn,Tucson,,,IT Security Administrator,Trade Secret,Validation Complete,Backup Infrastructure,2026-01-05 08:45:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-015,file_access,GP217_Sample_Tracking_Record.csv,,Carla Wade,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 08:46:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-027,file_access,GP217_Sample_Tracking_Record.csv,,Michelle Munoz,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 08:46:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-132,file_access,HELIX_Regulatory_Briefing_Package.docx,,Jeanette Ibarra,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 08:46:00
Approve,,FDA Submission,,Regulatory Affairs,,,RA-022,compliance_review,,,Elizabeth Potter,Boston,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 08:46:00
,,Cloud Migration,,Information Technology,Laptop-042,,IT-001,endpoint_review,,,Joshua Blake,Tucson,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 08:46:00
Group Membership Review,,Cloud Migration,,Information Technology,,,IT-001,admin_action,,,Joshua Blake,Tucson,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 08:46:00
,,Infrastructure,,Information Technology,Laptop-042,,IT-013,endpoint_review,,,James Cooper,Tucson,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 08:46:00
,,Technology Modernization,,Executive Leadership,,,EX-005,login,,,Cynthia Silva,Boston,,,Executive Leadership,Trade Secret,,,2026-01-05 08:46:00
Approve,,HELIX,,Research,,,LT-035,record_update,,,Toni Santos,Boston,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-05 08:47:00
Upload,,FDA Submission,,Regulatory Affairs,,FDA Submission Package,RA-010,document_upload,FDA_Submission_Package_v1.zip,,Jeffrey Briggs,Tucson,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-05 08:47:00
Approve,,Quality Compliance,,Regulatory Affairs,,,RA-017,compliance_review,,,Michael Gutierrez,Boston,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 08:47:00
,,Endpoint Security,,Information Technology,,,IT-014,login,,,Jennifer Clark,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-05 08:47:00
Group Membership Review,,Identity Modernization,,Information Technology,,,IT-035,admin_action,,,Carrie Mays,Tucson,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 08:47:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-076,file_access,GP217_Assay_Results.csv,,Tracy Alvarez,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 08:48:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-007,file_access,GP217_Assay_Results.csv,,Christopher Lang,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 08:49:00
Operate,,Sample Processing,,Research,,,LT-021,instrument_use,,Mass Spectrometer-02,Bryan Murphy,Tucson,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 08:49:00
