action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
,,FDA Submission,,Regulatory Affairs,,,RA-010,login,,,Jeffrey Briggs,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-09 08:09:00
,,Quality Compliance,,Regulatory Affairs,,,RA-032,login,,,Donald Perez,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-09 08:09:00
,,HELIX,,Regulatory Affairs,,,RA-035,login,,,Donald Tapia,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-09 08:09:00
,,Benefits,,Human Resources,,,HR-019,login,,,Jeremiah Horton,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-09 08:09:00
,,Biomarker Discovery,,Research,,,RS-034,login,,,Tonya Davis,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:10:00
,,Analytical Chemistry,,Research,,,RS-052,login,,,Abigail Hayes,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:10:00
,,HELIX,,Research,,,RS-062,login,,,Christian Curry,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:10:00
,,HELIX,,Research,,,RS-063,login,,,Anthony May,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:10:00
,,Biomarker Discovery,,Research,,,RS-112,login,,,Tracie Smith,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:10:00
,,Recruiting,,Human Resources,,,HR-015,login,,,Nicholas Valenzuela,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-09 08:10:00
,,Identity Modernization,,Information Technology,,,IT-021,login,,,Christopher Thomas,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-09 08:10:00
,,Clinical Support,,Research,,,RS-015,login,,,Carla Wade,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:11:00
,,Clinical Support,,Research,,,RS-069,login,,,Karen Mooney,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:11:00
,,Biomarker Discovery,,Research,,,RS-079,login,,,Anthony Mooney,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:11:00
,,Biomarker Discovery,,Research,,,RS-135,login,,,Zachary Obrien,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:11:00
,,Biomarker Discovery,,Research,,,RS-005,login,,,Roger Silva,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:12:00
,,Biomarker Discovery,,Research,,,RS-011,login,,,Jon Roberts,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:12:00
,,Biomarker Discovery,,Research,,,RS-025,login,,,Justin Lee,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:12:00
,,Analytical Chemistry,,Research,,,RS-091,login,,,Amy Thompson,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:12:00
,,Analytical Chemistry,,Research,,,RS-093,login,,,Tamara Mcgee,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:12:00
,,HELIX,,Research,,,RS-130,login,,,Joseph Wood,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:12:00
,,Biomarker Discovery,,Research,,,RS-133,login,,,Melissa French,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:12:00
,,Quality Compliance,,Regulatory Affairs,,,RA-033,login,,,Nicole Taylor,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-09 08:12:00
,,Recruiting,,Human Resources,,,HR-008,login,,,Laura Middleton,Boston,,,Human Resources Specialist,Restricted,,,2026-01-09 08:12:00
,,Recruiting,,Human Resources,,,HR-016,login,,,William Simmons,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-09 08:12:00
,,Clinical Support,,Research,,,RS-040,login,,,Sara Klein,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:13:00
,,Biomarker Discovery,,Research,,,RS-068,login,,,Joshua Wheeler,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:13:00
,,Quality Compliance,,Regulatory Affairs,,,RA-002,login,,,James Jones,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-09 08:13:00
,,Quality Compliance,,Regulatory Affairs,,,RA-006,login,,,Howard Conway,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-09 08:13:00
,,Clinical Support,,Research,,,RS-033,login,,,James Rosario,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:14:00
,,Biomarker Discovery,,Research,,,RS-076,login,,,Tracy Alvarez,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:14:00
,,Clinical Support,,Research,,,RS-037,login,,,Karen Shaw,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:15:00
,,Analytical Chemistry,,Research,,,RS-077,login,,,Maria Hopkins,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:15:00
,,HELIX,,Research,,,RS-081,login,,,James Davis,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:15:00
,,HELIX,,Research,,,RS-108,login,,,Joe Powell,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:15:00
,,HELIX,,Regulatory Affairs,,,RA-011,login,,,Crystal Griffin,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-09 08:15:00
,,Quality Compliance,,Regulatory Affairs,,,RA-036,login,,,Christopher Cruz,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-09 08:15:00
,,HELIX,,Regulatory Affairs,,,RA-037,login,,,Ryan Perez,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-09 08:15:00
,,Cloud Migration,,Information Technology,,,IT-028,login,,,Kathy Andrade,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-09 08:15:00
,,Clinical Support,,Research,,,RS-023,login,,,Karen Lynch,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:16:00
,,Clinical Support,,Research,,,RS-065,login,,,Carol Brooks,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:16:00
,,Analytical Chemistry,,Research,,,RS-074,login,,,Sandy Cook,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:16:00
,,Analytical Chemistry,,Research,,,RS-086,login,,,Marie Wright,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:16:00
,,Clinical Support,,Research,,,RS-096,login,,,Luke Young,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:16:00
,,HELIX,,Research,,,RS-100,login,,,Barbara Barnett,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:16:00
,,Analytical Chemistry,,Research,,,RS-137,login,,,Alexandria Bishop,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:16:00
,,Recruiting,,Human Resources,,,HR-002,login,,,Susan Carrillo,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-09 08:16:00
,,Recruiting,,Human Resources,,,HR-025,login,,,Renee Martinez,Boston,,,Human Resources Specialist,Restricted,,,2026-01-09 08:16:00
,,Biomarker Discovery,,Research,,,RS-002,login,,,John Wright,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:17:00
,,Clinical Support,,Research,,,RS-018,login,,,Linda Smith,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:17:00
,,Analytical Chemistry,,Research,,,RS-035,login,,,Leslie Burton,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:17:00
,,Biomarker Discovery,,Research,,,RS-048,login,,,Kevin Bates,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:17:00
,,HELIX,,Research,,,RS-059,login,,,Madeline Nolan,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:17:00
,,HELIX,,Research,,,RS-066,login,,,Rachael Hayes,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:17:00
,,HELIX,,Research,,,RS-118,login,,,Jamie Bennett,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:17:00
,,HELIX,,Research,,,RS-125,login,,,Elizabeth Hampton,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:17:00
,,Learning & Development,,Human Resources,,,HR-024,login,,,Jason George,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-09 08:17:00
,,Cloud Migration,,Information Technology,,,IT-007,login,,,Sherry Jones,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-09 08:17:00
,,Clinical Support,,Research,,,RS-010,login,,,Michelle Jones,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:18:00
,,Biomarker Discovery,,Research,,,RS-098,login,,,Janet Rodriguez,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:18:00
,,HELIX,,Research,,,RS-107,login,,,Katie Hooper,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:18:00
,,HELIX,,Research,,,RS-129,login,,,Deborah Bradley,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:18:00
,,Clinical Support,,Research,,,RS-138,login,,,Austin Lopez,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:18:00
,,Cloud Migration,,Information Technology,,,IT-001,login,,,Joshua Blake,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-09 08:18:00
,,Learning & Development,,Human Resources,,,HR-007,login,,,Holly Johns,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-09 08:19:00
,,Learning & Development,,Human Resources,,,HR-010,login,,,Julia Solomon,Boston,,,Human Resources Specialist,Restricted,,,2026-01-09 08:19:00
,,Benefits,,Human Resources,,,HR-017,login,,,Nicole Calderon,Boston,,,Human Resources Specialist,Restricted,,,2026-01-09 08:19:00
,,Benefits,,Human Resources,,,HR-018,login,,,Karen Campos,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-09 08:19:00
,,Identity Modernization,,Information Technology,,,IT-011,login,,,Kristen Richard,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-09 08:19:00
,,Biomarker Discovery,,Research,,,RS-019,login,,,Victoria Floyd,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:20:00
,,Biomarker Discovery,,Research,,,RS-039,login,,,Carol Richmond,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:20:00
,,Clinical Support,,Research,,,RS-106,login,,,Dana Parker,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:20:00
,,Analytical Chemistry,,Research,,,RS-117,login,,,Jamie Ochoa,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:20:00
,,Analytical Chemistry,,Research,,,RS-128,login,,,Katrina Murray,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:20:00
,,Benefits,,Human Resources,,,HR-011,login,,,Carrie Rodriguez,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-09 08:20:00
,,Learning & Development,,Human Resources,,,HR-020,login,,,Kendra Weiss,Boston,,,Human Resources Specialist,Restricted,,,2026-01-09 08:20:00
,,Analytical Chemistry,,Research,,,RS-020,login,,,Derrick Johnson,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:21:00
,,HELIX,,Research,,,RS-073,login,,,Victoria Wallace,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:21:00
,,Clinical Support,,Research,,,RS-127,login,,,Robin Wise,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:21:00
,,Endpoint Security,,Information Technology,,,IT-019,login,,,Susan Greene,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-09 08:21:00
,,Analytical Chemistry,,Research,,,RS-012,login,,,Monica Martin,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:22:00
,,Clinical Support,,Research,,,RS-089,login,,,Sandra Ramos,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:22:00
,,Clinical Support,,Research,,,RS-105,login,,,David Mason,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:22:00
,,Analytical Chemistry,,Research,,,RS-115,login,,,Julie Townsend,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:22:00
,,Biomarker Discovery,,Research,,,RS-003,login,,,Matthew Adams,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:23:00
,,Analytical Chemistry,,Research,,,RS-004,login,,,Mario Hammond,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:23:00
,,HELIX,,Research,,,RS-016,login,,,Peter Johnston,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:23:00
,,Analytical Chemistry,,Research,,,RS-056,login,,,David Keller,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:23:00
,,Biomarker Discovery,,Research,,,RS-092,login,,,Johnny Santana,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:23:00
,,HELIX,,Research,,,RS-104,login,,,Cindy Odonnell,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:23:00
,,Biomarker Discovery,,Research,,,RS-111,login,,,Michael Bryant,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:23:00
,,Analytical Chemistry,,Research,,,RS-060,login,,,Rebecca Johnson,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:24:00
,,Analytical Chemistry,,Research,,,RS-064,login,,,Ricky Moore,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:24:00
,,Clinical Support,,Research,,,RS-080,login,,,Scott Figueroa,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:24:00
,,Clinical Support,,Research,,,RS-085,login,,,Antonio Guerra,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:24:00
,,Analytical Chemistry,,Research,,,RS-088,login,,,Spencer Aguilar,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:24:00
,,HELIX,,Research,,,RS-013,login,,,Timothy Gardner,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:25:00
,,Biomarker Discovery,,Research,,,RS-087,login,,,Donna Allen,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:25:00
,,Biomarker Discovery,,Research,,,RS-109,login,,,Margaret Marsh,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:25:00
,,Cloud Migration,,Information Technology,,,IT-024,login,,,Aaron Potter,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-09 08:25:00
,,Biomarker Discovery,,Research,,,RS-055,login,,,Kelly Wallace,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:26:00
,,HELIX,,Research,,,RS-070,login,,,Melanie Williams,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:26:00
,,Biomarker Discovery,,Research,,,RS-078,login,,,Christina Lee,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:26:00
,,Analytical Chemistry,,Research,,,RS-021,login,,,Leslie Alvarez,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:27:00
,,Analytical Chemistry,,Research,,,RS-007,login,,,Christopher Lang,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:28:00
,,Analytical Chemistry,,Research,,,RS-072,login,,,Guy Berg,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:28:00
,,HELIX,,Research,,,RS-082,login,,,Jermaine Ramirez,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:28:00
,,Analytical Chemistry,,Research,,,RS-131,login,,,Adam Montgomery,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:28:00
,,Clinical Support,,Research,,,RS-114,login,,,Ashley Maxwell,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:29:00
,,Identity Modernization,,Information Technology,,,IT-029,login,,,Sarah Aguilar,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-09 08:29:00
,,Clinical Support,,Research,,,RS-009,login,,,Ann Garrison,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:30:00
,,HELIX,,Research,,,RS-046,login,,,Angelica Sullivan,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:30:00
,,Analytical Chemistry,,Research,,,RS-050,login,,,Rhonda Wallace,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:30:00
,,Biomarker Discovery,,Research,,,RS-134,login,,,Stephen Duffy,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:30:00
,,Biomarker Discovery,,Research,,,RS-139,login,,,Timothy Rivas,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:30:00
,,Clinical Support,,Research,,,RS-057,login,,,Kevin Wood,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:31:00
,,Analytical Chemistry,,Research,,,RS-113,login,,,Jordan Williams,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:32:00
,,Clinical Support,,Research,,,RS-126,login,,,Kayla Brown,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:32:00
,,Analytical Chemistry,,Research,,,RS-122,login,,,Sarah Owens,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:33:00
,,Clinical Support,,Research,,,RS-024,login,,,Nicole Warner,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:34:00
,,HELIX,,Research,,,RS-044,login,,,Mary Cisneros,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:34:00
,,HELIX,,Research,,,RS-071,login,,,Justin Lambert,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:34:00
,,HELIX,,Research,,,RS-083,login,,,Brandy Armstrong,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:34:00
,,Clinical Support,,Research,,,RS-101,login,,,Amber Gomez,Tucson,,,Research Scientist,Trade Secret,,,2026-01-09 08:34:00
,,Analytical Chemistry,,Research,,,RS-031,login,,,Jason Crawford,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:35:00
,,HELIX,,Research,,,RS-090,login,,,Brianna Davis,Boston,,,Research Scientist,Trade Secret,,,2026-01-09 08:35:00
,,Infrastructure,,Information Technology,,,IT-002,login,,,Kelly Chan,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-09 08:39:00
,,Infrastructure,,Information Technology,,,IT-026,login,,,James Clark,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-09 08:40:00
,,Corporate Strategy,,Executive Leadership,,,EX-003,login,,,Steven Powers,Tucson,,,Executive Leadership,Trade Secret,,,2026-01-09 08:44:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-123,file_access,GP217_Sample_Tracking_Record.csv,,Maria Mendez,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 08:45:00
Send,,Sample Processing,,Research,,,LT-002,teams_message,,,Doris Singh,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-09 08:45:00
Operate,,HELIX,,Research,,,LT-017,instrument_use,,Mass Spectrometer-02,Amanda Ward,Tucson,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 08:45:00
Open,,Budget Planning,,Finance,,Quarterly Forecast,FA-015,financial_report_access,Quarterly_Forecast_Q2.pdf,,Nicole Delacruz,Tucson,,,Finance Analyst,Confidential,,Financial Reporting,2026-01-09 08:45:00
Update,,Procurement,,Finance,,HELIX Cost Forecast,FA-032,forecast_update,HELIX_Cost_Forecast.xlsx,,Megan Cox,Boston,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-09 08:45:00
Send,,Learning & Development,,Human Resources,,,HR-009,teams_message,,,Sharon Wilson,Boston,Finance,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-09 08:45:00
Reset Password,,Identity Modernization,,Information Technology,,,IT-011,identity_management,,,Kristen Richard,Tucson,,Employee Account,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-09 08:45:00
Investigate,Unusual VPN Location,Cloud Migration,,Information Technology,,,IT-024,security_alert_review,,,Aaron Potter,Tucson,,,IT Security Administrator,Trade Secret,Under Review,Microsoft Sentinel,2026-01-09 08:45:00
Attend,,Technology Modernization,,Executive Leadership,,Executive Leadership Agenda,EX-007,executive_meeting,,,Mark Hernandez,Boston,,,Executive Leadership,Trade Secret,,Microsoft Teams,2026-01-09 08:45:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-038,file_access,GP217_Assay_Results.csv,,Elizabeth Hall,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 08:46:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-112,file_access,GP217_Assay_Results.csv,,Tracie Smith,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 08:46:00
Send,,HELIX,,Regulatory Affairs,,,RA-035,teams_message,,,Donald Tapia,Tucson,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-09 08:46:00
Update,,Benefits,,Human Resources,,Open Enrollment Form,HR-005,benefits_update,Open_Enrolment_Form.pdf,,Felicia Fisher,Tucson,,Benefits Case BE-1182,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-09 08:46:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-028,file_access,HELIX_Regulatory_Briefing_Package.docx,,Leslie Anderson,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 08:47:00
Operate,,Laboratory Operations,,Research,,,LT-041,instrument_use,,Mass Spectrometer-02,Michael Johnson,Boston,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 08:47:00
Edit,,Quality Compliance,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-031,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Kimberly Bautista,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-09 08:48:00
