action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
,,Biomarker Discovery,,Research,,,RS-047,login,,,Jamie Brooks,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:10:00
,,Biomarker Discovery,,Research,,,RS-087,login,,,Donna Allen,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:10:00
,,Clinical Support,,Research,,,RS-097,login,,,Carl Mendez,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:10:00
,,Biomarker Discovery,,Research,,,RS-112,login,,,Tracie Smith,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:10:00
,,HELIX,,Research,,,RS-120,login,,,Thomas Perez,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:10:00
,,Analytical Chemistry,,Research,,,RS-131,login,,,Adam Montgomery,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:10:00
,,HELIX,,Regulatory Affairs,,,RA-014,login,,,Tyrone Miller,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 08:10:00
,,Clinical Support,,Research,,,RS-015,login,,,Carla Wade,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:11:00
,,Biomarker Discovery,,Research,,,RS-039,login,,,Carol Richmond,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:11:00
,,Analytical Chemistry,,Research,,,RS-077,login,,,Maria Hopkins,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:11:00
,,Clinical Support,,Research,,,RS-114,login,,,Ashley Maxwell,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:11:00
,,FDA Submission,,Regulatory Affairs,,,RA-007,login,,,Roger Frederick,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 08:11:00
,,FDA Submission,,Regulatory Affairs,,,RA-010,login,,,Jeffrey Briggs,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 08:11:00
,,HELIX,,Regulatory Affairs,,,RA-013,login,,,William Powell,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 08:11:00
,,FDA Submission,,Regulatory Affairs,,,RA-030,login,,,Rachel Williams,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 08:11:00
,,Recruiting,,Human Resources,,,HR-002,login,,,Susan Carrillo,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 08:11:00
,,Recruiting,,Human Resources,,,HR-004,login,,,Lisa Stevens,Boston,,,Human Resources Specialist,Restricted,,,2026-01-06 08:11:00
,,Benefits,,Human Resources,,,HR-011,login,,,Carrie Rodriguez,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 08:12:00
,,Clinical Support,,Research,,,RS-009,login,,,Ann Garrison,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:13:00
,,Analytical Chemistry,,Research,,,RS-064,login,,,Ricky Moore,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:13:00
,,HELIX,,Research,,,RS-081,login,,,James Davis,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:13:00
,,HELIX,,Regulatory Affairs,,,RA-015,login,,,Richard Johns,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 08:13:00
,,Infrastructure,,Information Technology,,,IT-033,login,,,Amy Zamora,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-06 08:13:00
,,HELIX,,Research,,,RS-027,login,,,Michelle Munoz,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:14:00
,,Quality Compliance,,Regulatory Affairs,,,RA-012,login,,,Monica Howard,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 08:14:00
,,FDA Submission,,Regulatory Affairs,,,RA-034,login,,,Nicholas Mcbride,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 08:14:00
,,HELIX,,Regulatory Affairs,,,RA-035,login,,,Donald Tapia,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 08:14:00
,,Clinical Support,,Research,,,RS-010,login,,,Michelle Jones,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:15:00
,,Analytical Chemistry,,Research,,,RS-128,login,,,Katrina Murray,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:15:00
,,FDA Submission,,Regulatory Affairs,,,RA-001,login,,,Ryan Anderson,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 08:15:00
,,HELIX,,Regulatory Affairs,,,RA-026,login,,,Dale Vaughn,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 08:15:00
,,Quality Compliance,,Regulatory Affairs,,,RA-036,login,,,Christopher Cruz,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-06 08:15:00
,,Biomarker Discovery,,Research,,,RS-001,login,,,Susan Young,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:16:00
,,Clinical Support,,Research,,,RS-032,login,,,Michael Sanders,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:16:00
,,Analytical Chemistry,,Research,,,RS-052,login,,,Abigail Hayes,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:16:00
,,Clinical Support,,Research,,,RS-065,login,,,Carol Brooks,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:16:00
,,Clinical Support,,Research,,,RS-094,login,,,Randy House,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:16:00
,,Analytical Chemistry,,Research,,,RS-117,login,,,Jamie Ochoa,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:16:00
,,Clinical Support,,Research,,,RS-138,login,,,Austin Lopez,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:16:00
,,Learning & Development,,Human Resources,,,HR-003,login,,,Cody Carlson,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 08:16:00
,,Recruiting,,Human Resources,,,HR-006,login,,,Bruce Hurley,Boston,,,Human Resources Specialist,Restricted,,,2026-01-06 08:16:00
,,Benefits,,Human Resources,,,HR-017,login,,,Nicole Calderon,Boston,,,Human Resources Specialist,Restricted,,,2026-01-06 08:16:00
,,Biomarker Discovery,,Research,,,RS-051,login,,,Nicholas Reilly,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:17:00
,,Analytical Chemistry,,Research,,,RS-110,login,,,Diane Brown,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:17:00
,,Biomarker Discovery,,Research,,,RS-111,login,,,Michael Bryant,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:17:00
,,Recruiting,,Human Resources,,,HR-001,login,,,Michael Wilson,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 08:17:00
,,Learning & Development,,Human Resources,,,HR-012,login,,,Angela Vazquez,Boston,,,Human Resources Specialist,Restricted,,,2026-01-06 08:17:00
,,Learning & Development,,Human Resources,,,HR-024,login,,,Jason George,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 08:17:00
,,Analytical Chemistry,,Research,,,RS-020,login,,,Derrick Johnson,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:18:00
,,Biomarker Discovery,,Research,,,RS-078,login,,,Christina Lee,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:18:00
,,Biomarker Discovery,,Research,,,RS-079,login,,,Anthony Mooney,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:18:00
,,HELIX,,Research,,,RS-104,login,,,Cindy Odonnell,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:18:00
,,Infrastructure,,Information Technology,,,IT-032,login,,,Sara Hernandez,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-06 08:18:00
,,Analytical Chemistry,,Research,,,RS-012,login,,,Monica Martin,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:19:00
,,HELIX,,Research,,,RS-071,login,,,Justin Lambert,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:19:00
,,Recruiting,,Human Resources,,,HR-015,login,,,Nicholas Valenzuela,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 08:19:00
,,Identity Modernization,,Information Technology,,,IT-004,login,,,Edward Schmitt,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-06 08:19:00
,,Analytical Chemistry,,Research,,,RS-021,login,,,Leslie Alvarez,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:20:00
,,Biomarker Discovery,,Research,,,RS-043,login,,,Kenneth Holland,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:20:00
,,Recruiting,,Human Resources,,,HR-008,login,,,Laura Middleton,Boston,,,Human Resources Specialist,Restricted,,,2026-01-06 08:20:00
,,Learning & Development,,Human Resources,,,HR-009,login,,,Sharon Wilson,Boston,,,Human Resources Specialist,Restricted,,,2026-01-06 08:20:00
,,Benefits,,Human Resources,,,HR-018,login,,,Karen Campos,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 08:20:00
,,Benefits,,Human Resources,,,HR-019,login,,,Jeremiah Horton,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-06 08:20:00
,,HELIX,,Research,,,RS-016,login,,,Peter Johnston,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:21:00
,,Analytical Chemistry,,Research,,,RS-049,login,,,Jorge Stephens,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:21:00
,,Analytical Chemistry,,Research,,,RS-099,login,,,Barbara Orr,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:21:00
,,Biomarker Discovery,,Research,,,RS-029,login,,,John Mcdonald,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:22:00
,,HELIX,,Research,,,RS-066,login,,,Rachael Hayes,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:22:00
,,Clinical Support,,Research,,,RS-080,login,,,Scott Figueroa,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:22:00
,,Analytical Chemistry,,Research,,,RS-088,login,,,Spencer Aguilar,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:22:00
,,HELIX,,Research,,,RS-095,login,,,Melinda Payne,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:22:00
,,Analytical Chemistry,,Research,,,RS-042,login,,,Brittany Brown,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:23:00
,,HELIX,,Research,,,RS-121,login,,,Doris Phillips,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:23:00
,,Analytical Chemistry,,Research,,,RS-006,login,,,Jennifer Lewis,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:24:00
,,Biomarker Discovery,,Research,,,RS-026,login,,,Julie Patton,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:24:00
,,Analytical Chemistry,,Research,,,RS-035,login,,,Leslie Burton,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:24:00
,,HELIX,,Research,,,RS-070,login,,,Melanie Williams,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:24:00
,,HELIX,,Research,,,RS-125,login,,,Elizabeth Hampton,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:24:00
,,Biomarker Discovery,,Research,,,RS-139,login,,,Timothy Rivas,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:24:00
,,Clinical Support,,Research,,,RS-033,login,,,James Rosario,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:25:00
,,HELIX,,Research,,,RS-108,login,,,Joe Powell,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:25:00
,,Biomarker Discovery,,Research,,,RS-124,login,,,Kayla Knapp,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:25:00
,,Clinical Support,,Research,,,RS-126,login,,,Kayla Brown,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:25:00
,,Endpoint Security,,Information Technology,,,IT-022,login,,,Stephen Bridges,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-06 08:25:00
,,Biomarker Discovery,,Research,,,RS-133,login,,,Melissa French,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:26:00
,,Identity Modernization,,Information Technology,,,IT-025,login,,,Amanda Gordon,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-06 08:26:00
,,Clinical Support,,Research,,,RS-030,login,,,Lisa Mason,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:27:00
,,Clinical Support,,Research,,,RS-069,login,,,Karen Mooney,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:27:00
,,HELIX,,Research,,,RS-073,login,,,Victoria Wallace,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:27:00
,,HELIX,,Research,,,RS-090,login,,,Brianna Davis,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:27:00
,,HELIX,,Research,,,RS-102,login,,,Desiree Jackson,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:27:00
,,Clinical Support,,Research,,,RS-140,login,,,Miguel Bowers,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:27:00
,,Analytical Chemistry,,Research,,,RS-038,login,,,Elizabeth Hall,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:28:00
,,Analytical Chemistry,,Research,,,RS-041,login,,,George Knight,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:28:00
,,Clinical Support,,Research,,,RS-106,login,,,Dana Parker,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:28:00
,,HELIX,,Research,,,RS-107,login,,,Katie Hooper,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:28:00
,,Biomarker Discovery,,Research,,,RS-135,login,,,Zachary Obrien,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:28:00
,,Biomarker Discovery,,Research,,,RS-028,login,,,Leslie Anderson,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:29:00
,,Analytical Chemistry,,Research,,,RS-031,login,,,Jason Crawford,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:29:00
,,Analytical Chemistry,,Research,,,RS-075,login,,,Paula Schwartz,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:29:00
,,HELIX,,Research,,,RS-067,login,,,Christina Hester,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:30:00
,,Analytical Chemistry,,Research,,,RS-122,login,,,Sarah Owens,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:30:00
,,Analytical Chemistry,,Research,,,RS-004,login,,,Mario Hammond,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:31:00
,,Biomarker Discovery,,Research,,,RS-019,login,,,Victoria Floyd,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:31:00
,,Clinical Support,,Research,,,RS-040,login,,,Sara Klein,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:31:00
,,HELIX,,Research,,,RS-046,login,,,Angelica Sullivan,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:31:00
,,Cloud Migration,,Information Technology,,,IT-009,login,,,Nicholas Stein,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-06 08:31:00
,,Biomarker Discovery,,Research,,,RS-034,login,,,Tonya Davis,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:32:00
,,Clinical Support,,Research,,,RS-061,login,,,Laura Lucas,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:32:00
,,Biomarker Discovery,,Research,,,RS-092,login,,,Johnny Santana,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:32:00
,,Clinical Support,,Research,,,RS-096,login,,,Luke Young,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:32:00
,,HELIX,,Research,,,RS-063,login,,,Anthony May,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:33:00
,,Corporate Strategy,,Executive Leadership,,,EX-006,login,,,Leroy Garcia,Tucson,,,Executive Leadership,Trade Secret,,,2026-01-06 08:33:00
,,Analytical Chemistry,,Research,,,RS-053,login,,,Jason Robinson,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:34:00
,,Analytical Chemistry,,Research,,,RS-072,login,,,Guy Berg,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:34:00
,,Analytical Chemistry,,Research,,,RS-093,login,,,Tamara Mcgee,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:34:00
,,Clinical Support,,Research,,,RS-057,login,,,Kevin Wood,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:35:00
,,Analytical Chemistry,,Research,,,RS-086,login,,,Marie Wright,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:35:00
,,Analytical Chemistry,,Research,,,RS-091,login,,,Amy Thompson,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:35:00
,,Clinical Support,,Research,,,RS-105,login,,,David Mason,Tucson,,,Research Scientist,Trade Secret,,,2026-01-06 08:35:00
,,HELIX,,Research,,,RS-116,login,,,Renee Hudson,Boston,,,Research Scientist,Trade Secret,,,2026-01-06 08:35:00
,,Cloud Migration,,Information Technology,,,IT-007,login,,,Sherry Jones,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-06 08:40:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-025,file_access,GP217_Assay_Results.csv,,Justin Lee,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 08:45:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-078,file_access,GP217_Sample_Tracking_Record.csv,,Christina Lee,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 08:45:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-088,file_access,GP217_Sample_Tracking_Record.csv,,Spencer Aguilar,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 08:45:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-092,file_access,GP217_Sample_Tracking_Record.csv,,Johnny Santana,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 08:45:00
Send,,FDA Submission,,Regulatory Affairs,,,RA-023,teams_message,,,Michelle Paul,Tucson,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-06 08:45:00
Send,,Analytical Chemistry,,Research,,,RS-053,teams_message,,,Jason Robinson,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 08:46:00
Calibrate,,Sample Processing,,Research,,,LT-016,instrument_use,,Centrifuge-03,Elizabeth Anderson,Boston,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-06 08:46:00
Send,,Biomarker Discovery,,Research,,,RS-034,teams_message,,,Tonya Davis,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 08:47:00
Calibrate,,Sample Processing,,Research,,,LT-004,instrument_use,,Centrifuge-03,Madeline Valentine,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-06 08:47:00
Operate,,Laboratory Operations,,Research,,,LT-022,instrument_use,,Mass Spectrometer-02,Antonio Summers,Tucson,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-06 08:47:00
Review Findings,,Cloud Migration,,Information Technology,,,IT-007,vulnerability_review,,,Sherry Jones,Boston,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-06 08:47:00
Review Endpoint Health,,Endpoint Security,,Information Technology,Research-Laptop-042,,IT-016,endpoint_review,,,Sean Ellis,Boston,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-06 08:47:00
Send,,Analytical Chemistry,,Research,,,RS-086,teams_message,,,Marie Wright,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 08:48:00
Update,,Benefits,,Human Resources,,Open Enrollment Form,HR-018,benefits_update,Open_Enrolment_Form.pdf,,Karen Campos,Tucson,,Benefits Case BE-1182,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-06 08:49:00
,,Endpoint Security,,Information Technology,,,IT-003,login,,,Marvin Davis,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-06 08:49:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-096,file_access,GP217_Sample_Tracking_Record.csv,,Luke Young,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 08:50:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-069,file_access,HELIX_Regulatory_Briefing_Package.docx,,Karen Mooney,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 08:51:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-110,file_access,HELIX_Regulatory_Briefing_Package.docx,,Diane Brown,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 08:51:00
,,Endpoint Security,,Information Technology,,,IT-019,login,,,Susan Greene,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-06 08:51:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-033,file_access,HELIX_Regulatory_Briefing_Package.docx,,James Rosario,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 08:52:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-085,file_access,HELIX_Regulatory_Briefing_Package.docx,,Antonio Guerra,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 08:52:00
Operate,,HELIX,,Research,,,LT-007,instrument_use,,Mass Spectrometer-02,David Carroll,Boston,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-06 08:52:00
